user_id,usia,jumlah_anggota_keluarga,frekuensi_belanja_per_minggu,penggunaan_plastik_per_hari_gram,sisa_makanan_per_hari_gram,penggunaan_elektronik_jam,kendaraan,wilayah,pendapatan_juta,volume_sampah_kg_minggu,sampah_plastik_per_orang,sampah_makanan_per_orang,total_konsumsi_harian_gram,rasio_belanja_keluarga,segmen_usia,kendaraan_enc,wilayah_enc,segmen_usia_enc
303,31,6,1,205.38602251408503,175.69353216110272,2.889225965815025,transportasi_umum,Surabaya,20,23.97,34.231003752347505,29.282255360183786,381.07955467518775,0.16666666666666666,Milenial_Muda,3,4,2
304,38,4,8,114.59605669029293,325.44838357745675,7.1169690870606495,motor,Medan,7,17.03,28.64901417257323,81.36209589436419,440.0444402677497,2.0,Milenial_Senior,1,3,3
305,37,5,13,72.20506747550523,157.9137574230433,5.4066058871381495,motor,Makassar,5,17.17,14.441013495101046,31.58275148460866,230.11882489854855,2.6,Milenial_Senior,1,2,3
306,25,6,7,136.38020147500956,198.8784369393929,4.430633928654833,mobil,Medan,10,18.29,22.73003357916826,33.14640615656548,335.25863841440247,1.1666666666666667,Gen_Z,0,3,1
307,24,6,7,45.242123866000725,208.1315430151608,4.12378035151281,mobil,Jakarta,7,15.06,7.540353977666787,34.6885905025268,253.3736668811615,1.1666666666666667,Gen_Z,0,1,1
308,20,3,3,162.7086946123101,109.51788868064456,5.279553939532471,motor,Jakarta,7,16.59,54.2362315374367,36.50596289354819,272.2265832929547,1.0,Gen_Z,1,1,1
309,34,1,10,137.0374778709887,58.973401292584384,5.8158500350285705,transportasi_umum,Medan,5,14.33,137.0374778709887,58.973401292584384,196.0108791635731,10.0,Milenial_Muda,3,3,2
310,50,1,10,211.6843460688018,117.86874122114152,4.750048427283468,mobil,Jakarta,10,18.9,211.6843460688018,117.86874122114152,329.55308728994333,10.0,Milenial_Senior,0,1,3
311,29,5,3,182.44621052534976,202.88507131757015,0.0,transportasi_umum,Jakarta,3,19.4,36.48924210506995,40.57701426351403,385.3312818429199,0.6,Milenial_Muda,3,1,2
312,39,5,2,80.4001831405995,206.98648463323275,5.033781432484967,transportasi_umum,Medan,15,13.78,16.0800366281199,41.39729692664655,287.38666777383224,0.4,Milenial_Senior,3,3,3
313,39,6,12,108.08062544410572,256.1925255320852,2.117035876780445,transportasi_umum,Bandung,5,20.71,18.01343757401762,42.69875425534753,364.2731509761909,2.0,Milenial_Senior,3,0,3
314,63,2,1,176.03322102671046,207.7399915967293,4.5810948687018485,motor,Bandung,3,17.18,88.01661051335523,103.86999579836466,383.7732126234398,0.5,Gen_X,1,0,0
315,47,3,7,192.3539504992517,191.23605668246373,2.190871485860717,mobil,Surabaya,5,21.1,64.11798349975057,63.745352227487906,383.59000718171546,2.3333333333333335,Milenial_Senior,0,4,3
316,55,3,7,211.125045744344,151.67901800598983,2.1670047298410653,motor,Jakarta,3,21.91,70.37501524811466,50.559672668663275,362.80406375033385,2.3333333333333335,Gen_X,1,1,0
317,55,6,12,210.72546426526745,270.7685431890154,7.470243643897056,mobil,Medan,7,26.52,35.12091071087791,45.12809053150257,481.49400745428284,2.0,Gen_X,0,3,0
318,62,4,2,145.5238694876047,126.46558890234266,4.359816038111219,motor,Jakarta,15,17.24,36.38096737190118,31.616397225585665,271.98945838994734,0.5,Gen_X,1,1,0
319,25,2,7,168.13278111255846,111.16803861631834,4.206675680356165,mobil,Makassar,10,16.01,84.06639055627923,55.58401930815917,279.30081972887683,3.5,Gen_Z,0,2,1
320,44,6,13,153.1844196825808,245.36444139104825,5.965048097657183,motor,Jakarta,3,28.97,25.530736613763466,40.89407356517471,398.54886107362904,2.1666666666666665,Milenial_Senior,1,1,3
321,44,2,8,134.8345769032026,202.88507131757015,4.258818953855096,motor,Jakarta,3,14.81,67.4172884516013,101.44253565878508,337.71964822077274,4.0,Milenial_Senior,1,1,3
322,51,2,1,168.98630934700617,393.1832798926905,9.20761218425482,motor,Bandung,10,17.23,84.49315467350308,196.59163994634525,562.1695892396967,0.5,Gen_X,1,0,0
323,38,2,9,133.6559610160174,206.39947044473143,4.453960478547961,motor,Medan,15,16.77,66.8279805080087,103.19973522236572,340.0554314607488,4.5,Milenial_Senior,1,3,3
324,47,6,7,122.45259427672865,227.83248930599083,5.730250823966021,transportasi_umum,Jakarta,7,20.47,20.408765712788107,37.972081550998475,350.2850835827195,1.1666666666666667,Milenial_Senior,3,1,3
325,50,3,3,152.41925591429018,135.32641403812903,6.941882662753722,transportasi_umum,Bandung,7,16.89,50.80641863809672,45.10880467937634,287.74566995241923,1.0,Milenial_Senior,3,0,3
326,45,3,8,115.62282743302045,174.7788124606763,8.20450645121382,mobil,Surabaya,5,14.5,38.54094247767348,58.25960415355877,290.40163989369677,2.6666666666666665,Milenial_Senior,0,4,3
327,64,2,7,143.45420136151253,165.85943064941168,3.51598772868472,motor,Bandung,15,16.47,71.72710068075627,82.92971532470584,309.3136320109242,3.5,Gen_X,1,0,0
328,50,4,11,98.25225677339336,156.65320098650866,4.16407299232271,motor,Bandung,7,15.26,24.56306419334834,39.163300246627166,254.90545775990202,2.75,Milenial_Senior,1,0,3
329,22,1,13,140.50028064088102,250.6369401207861,7.54918375058703,motor,Bandung,5,17.48,140.50028064088102,250.6369401207861,391.1372207616671,13.0,Gen_Z,1,0,1
330,36,6,8,153.1844196825808,164.0339169419775,6.620124608105383,motor,Jakarta,5,21.39,25.530736613763466,27.338986156996253,317.21833662455833,1.3333333333333333,Milenial_Senior,1,1,3
331,21,1,6,120.5618231896602,281.4000983267345,7.150351871336917,transportasi_umum,Jakarta,15,13.32,120.5618231896602,281.4000983267345,401.9619215163947,6.0,Gen_Z,3,1,1
332,52,4,9,150.46458762654564,413.0545880095859,2.2625909128806634,motor,Surabaya,3,20.1,37.61614690663641,103.26364700239648,563.5191756361315,2.25,Gen_X,1,4,0
333,34,6,5,156.96712968106323,202.88507131757015,8.095999507848038,motor,Makassar,5,21.79,26.161188280177203,33.81417855292836,359.8522009986334,0.8333333333333334,Milenial_Muda,1,2,2
334,61,2,3,172.62674459106674,212.18524108612996,3.4771849134303903,motor,Makassar,7,17.98,86.31337229553337,106.09262054306498,384.81198567719673,1.5,Gen_X,1,2,0
335,45,3,3,143.3210079347392,202.88507131757015,5.384585956283792,motor,Makassar,3,16.34,47.77366931157974,67.62835710585672,346.20607925230934,1.0,Milenial_Senior,1,2,3
336,47,1,1,204.2933170933903,344.92038500748134,4.703554244816459,mobil,Surabaya,3,18.38,204.2933170933903,344.92038500748134,549.2137021008716,1.0,Milenial_Senior,0,4,3
337,46,5,12,44.95405692740411,193.3881771969449,3.24303432690386,mobil,Makassar,10,14.8,8.990811385480821,38.67763543938898,238.342234124349,2.4,Milenial_Senior,0,2,3
338,63,5,8,296.8876423583887,133.678646427331,2.174928473157994,motor,Makassar,15,30.0,59.377528471677735,26.7357292854662,430.5662887857197,1.6,Gen_X,1,2,0
339,23,4,2,106.44331179812416,98.69275954994366,1.5123037667342043,motor,Bandung,10,13.58,26.61082794953104,24.673189887485915,205.13607134806782,0.5,Gen_Z,1,0,1
340,52,2,3,170.16950116770388,195.36128420542127,5.238036812107949,motor,Jakarta,15,16.08,85.08475058385194,97.68064210271064,365.5307853731251,1.5,Gen_X,1,1,0
341,58,1,8,103.07660448970756,164.1295824756894,1.9493618195330888,motor,Jakarta,7,12.61,103.07660448970756,164.1295824756894,267.20618696539697,8.0,Gen_X,1,1,0
342,54,2,8,182.2134079754651,360.8007431440001,2.7323688098262338,motor,Bandung,10,18.22,91.10670398773254,180.40037157200004,543.0141511194652,4.0,Gen_X,1,0,0
343,41,1,11,163.8284576297464,341.5889936541573,4.56392824360356,sepeda,Bandung,5,19.27,163.8284576297464,341.5889936541573,505.4174512839037,11.0,Milenial_Senior,2,0,3
344,46,4,4,117.46432313274552,117.25017376611216,0.0,mobil,Bandung,7,14.33,29.36608078318638,29.31254344152804,234.71449689885767,1.0,Milenial_Senior,0,0,3
345,63,4,4,203.65436727051565,143.1391917160657,6.557959424088002,mobil,Jakarta,20,21.02,50.91359181762891,35.78479792901643,346.7935589865814,1.0,Gen_X,0,1,0
346,48,5,5,141.80195601990394,205.9016086309509,0.180223665786384,motor,Makassar,5,19.78,28.36039120398079,41.18032172619018,347.70356465085484,1.0,Milenial_Senior,1,2,3
347,52,2,6,177.3607969028502,311.77811380470104,4.845255217334454,motor,Bandung,5,18.38,88.6803984514251,155.88905690235052,489.13891070755125,3.0,Gen_X,1,0,0
348,50,6,5,153.1844196825808,204.5610509096841,5.0300384531885785,mobil,Surabaya,7,18.07,25.530736613763466,34.09350848494735,357.7454705922649,0.8333333333333334,Milenial_Senior,0,4,3
349,38,5,7,148.455618221421,148.22074896095629,6.076123440363618,mobil,Bandung,3,20.67,29.691123644284197,29.644149792191257,296.67636718237725,1.4,Milenial_Senior,0,0,3
350,49,2,2,250.17036335910524,195.28945520778203,4.916638395220213,transportasi_umum,Medan,3,21.99,125.08518167955262,97.64472760389101,445.4598185668873,1.0,Milenial_Senior,3,3,3
351,40,5,7,198.14827645570648,149.72121088831625,9.035815927666476,motor,Bandung,10,23.33,39.6296552911413,29.94424217766325,347.86948734402273,1.4,Milenial_Senior,1,0,3
352,50,6,10,165.3810377725526,248.19817675515856,5.432633763137002,mobil,Jakarta,20,23.39,27.56350629542543,41.366362792526424,413.57921452771114,1.6666666666666667,Milenial_Senior,0,1,3
353,20,3,7,127.5539586195102,143.2773030668236,7.10722479848732,motor,Bandung,5,15.75,42.5179862065034,47.759101022274535,270.8312616863338,2.3333333333333335,Gen_Z,1,0,1
354,35,3,1,153.37492679375043,159.16511580584265,3.553074382259424,transportasi_umum,Medan,3,14.63,51.12497559791681,53.05503860194755,312.5400425995931,0.3333333333333333,Milenial_Muda,3,3,2
355,42,3,7,159.8782995086191,292.9547050764877,5.241513612378935,mobil,Surabaya,3,18.65,53.292766502873036,97.65156835882924,452.8330045851068,2.3333333333333335,Milenial_Senior,0,4,3
356,59,3,5,172.46142174598728,138.53080421487422,8.095140190057853,mobil,Makassar,15,16.85,57.48714058199576,46.17693473829141,310.9922259608615,1.6666666666666667,Gen_X,0,2,0
357,48,1,3,96.16697459111673,84.30975739518702,4.524609750620718,motor,Bandung,7,8.52,96.16697459111673,84.30975739518702,180.47673198630375,3.0,Milenial_Senior,1,0,3
358,20,3,13,183.42039804711823,207.5995001085044,5.384469528390462,mobil,Medan,5,19.79,61.140132682372744,69.19983336950146,391.0198981556226,4.333333333333333,Gen_Z,0,3,1
359,57,6,3,153.1844196825808,171.16212766363233,6.961706898274951,motor,Medan,7,16.25,25.530736613763466,28.527021277272055,324.34654734621313,0.5,Gen_X,1,3,0
360,63,4,4,231.5562926140936,240.9132400743963,3.515540959616731,motor,Surabaya,5,25.59,57.8890731535234,60.228310018599075,472.4695326884899,1.0,Gen_X,1,4,0
361,41,4,13,111.41858387915607,225.3977547784872,0.6768793333616134,motor,Jakarta,7,17.62,27.85464596978902,56.3494386946218,336.8163386576433,3.25,Milenial_Senior,1,1,3
362,49,1,12,164.83141598380877,197.44652042853104,5.5111473074247375,mobil,Bandung,15,18.69,164.83141598380877,197.44652042853104,362.27793641233984,12.0,Milenial_Senior,0,0,3
363,64,3,2,200.2571286639009,195.11652596240037,6.977338338716005,motor,Medan,7,20.71,66.7523762213003,65.0388419874668,395.37365462630123,0.6666666666666666,Gen_X,1,3,0
364,39,3,2,137.3809978267775,141.1313240541732,2.2971084702160574,motor,Surabaya,7,13.61,45.79366594225917,47.043774684724404,278.5123218809507,0.6666666666666666,Milenial_Senior,1,4,3
365,40,3,1,167.03000095499291,206.66776567945945,6.340439794554677,transportasi_umum,Makassar,5,16.05,55.67666698499764,68.88925522648648,373.69776663445236,0.3333333333333333,Milenial_Senior,3,2,3
366,19,5,5,221.75907745950255,270.50278251462146,6.353932774679075,motor,Medan,10,25.91,44.35181549190051,54.10055650292429,492.26185997412404,1.0,Gen_Z,1,3,1
367,44,2,4,178.2201493946633,122.1242606880419,0.4530074817693919,mobil,Surabaya,7,16.84,89.11007469733165,61.06213034402095,300.3444100827052,2.0,Milenial_Senior,0,4,3
368,59,5,11,167.77753148371764,199.5682098910773,3.1274227351864554,motor,Jakarta,3,21.15,33.55550629674353,39.91364197821546,367.3457413747949,2.2,Gen_X,1,1,0
369,19,2,10,65.76073025897689,283.0711004587689,4.2083424385366754,motor,Jakarta,7,11.35,32.880365129488446,141.53555022938446,348.8318307177458,5.0,Gen_Z,1,1,1
370,43,3,2,103.31388736298886,240.43392745733595,4.640751999529526,transportasi_umum,Medan,5,13.53,34.43796245432962,80.14464248577865,343.74781482032483,0.6666666666666666,Milenial_Senior,3,3,3
371,34,3,3,202.3460063825006,304.75783170805704,3.513731470464032,motor,Medan,10,20.0,67.44866879416686,101.58594390268568,507.10383809055764,1.0,Milenial_Muda,1,3,2
372,57,5,7,178.4975152670691,154.54861361325322,3.405994392835636,mobil,Bandung,5,18.9,35.69950305341382,30.909722722650645,333.0461288803223,1.4,Gen_X,0,0,0
373,50,5,7,186.07331368925367,53.5385241284107,8.342965782364185,mobil,Surabaya,20,21.18,37.21466273785073,10.70770482568214,239.61183781766437,1.4,Milenial_Senior,0,4,3
374,26,2,12,181.76984661074485,216.05214431645496,4.784881736282183,mobil,Medan,3,20.0,90.88492330537242,108.02607215822748,397.8219909271998,6.0,Milenial_Muda,0,3,2
375,60,4,4,214.4878264187687,229.0056652021188,3.609912679700521,mobil,Bandung,10,22.63,53.62195660469217,57.2514163005297,443.4934916208875,1.0,Gen_X,0,0,0
376,56,2,5,136.93000375224386,309.473756357814,4.9176610461749,motor,Bandung,7,16.91,68.46500187612193,154.736878178907,446.4037601100579,2.5,Gen_X,1,0,0
377,46,5,5,156.02499793946504,295.0516587765587,6.074181666122287,motor,Medan,10,20.54,31.204999587893006,59.010331755311746,451.07665671602376,1.0,Milenial_Senior,1,3,3
378,59,6,6,98.5662833435458,242.9394898409969,5.103252753422416,transportasi_umum,Jakarta,5,17.84,16.42771389059097,40.48991497349949,341.5057731845427,1.0,Gen_X,3,1,0
379,43,5,9,86.09887082818119,261.2312171336347,4.588544818344054,mobil,Surabaya,7,17.61,17.219774165636238,52.246243426726934,347.3300879618159,1.8,Milenial_Senior,0,4,3
380,52,6,2,153.1844196825808,184.65428334346888,3.6999666626590937,transportasi_umum,Surabaya,10,13.85,25.530736613763466,30.775713890578146,337.83870302604964,0.3333333333333333,Gen_X,3,4,0
381,42,1,5,105.7418250500076,102.47083109446268,3.675738309064802,transportasi_umum,Jakarta,5,12.96,105.7418250500076,102.47083109446268,208.2126561444703,5.0,Milenial_Senior,3,1,3
382,41,5,12,227.62809077448208,209.4176973904728,3.804383227029281,transportasi_umum,Medan,5,25.74,45.525618154896414,41.88353947809456,437.04578816495484,2.4,Milenial_Senior,3,3,3
383,30,1,3,72.36364660919811,278.6058770902222,5.677629201621474,mobil,Surabaya,7,8.18,72.36364660919811,278.6058770902222,350.9695236994203,3.0,Milenial_Muda,0,4,2
384,24,4,4,134.8232007211401,252.50886958628388,3.0116398151964257,motor,Medan,7,17.82,33.705800180285024,63.12721739657097,387.332070307424,1.0,Gen_Z,1,3,1
385,53,2,10,85.3427338176921,266.7045871327492,5.786538446940444,transportasi_umum,Medan,5,14.5,42.67136690884605,133.3522935663746,352.0473209504413,5.0,Gen_X,3,3,0
386,62,6,6,119.95130184983196,165.77954503625983,7.82598951125366,mobil,Bandung,5,18.36,19.991883641638662,27.629924172709973,285.7308468860918,1.0,Gen_X,0,0,0
387,37,2,12,158.48468961760096,178.7562529585261,5.6514147156264,motor,Jakarta,5,17.33,79.24234480880048,89.37812647926305,337.24094257612705,6.0,Milenial_Senior,1,1,3
388,18,1,8,114.99420633974958,238.67403904916827,4.260828942165726,transportasi_umum,Medan,10,15.08,114.99420633974958,238.67403904916827,353.66824538891785,8.0,Gen_Z,3,3,1
389,25,6,1,204.48324325082308,156.27940843929963,2.4037462298907397,transportasi_umum,Makassar,7,22.12,34.08054054180385,26.046568073216605,360.7626516901227,0.16666666666666666,Gen_Z,3,2,1
390,63,2,10,226.69890604247837,158.7426344053598,8.156213615823027,mobil,Jakarta,10,22.72,113.34945302123919,79.3713172026799,385.4415404478382,5.0,Gen_X,0,1,0
391,33,5,8,37.545213597203045,223.83857891019613,2.6599646988021752,motor,Surabaya,20,13.91,7.509042719440609,44.767715782039225,261.38379250739916,1.6,Milenial_Muda,1,4,2
392,31,3,11,115.85038348244387,260.87237945255265,6.697124068951496,motor,Bandung,7,16.39,38.61679449414796,86.95745981751755,376.7227629349965,3.6666666666666665,Milenial_Muda,1,0,2
393,29,1,7,153.1844196825808,184.0377061336473,6.277035721188971,transportasi_umum,Surabaya,3,14.67,153.1844196825808,184.0377061336473,337.2221258162281,7.0,Milenial_Muda,3,4,2
394,40,2,1,206.30585130076904,106.94484311570888,4.526462794071881,transportasi_umum,Surabaya,3,17.34,103.15292565038452,53.47242155785444,313.2506944164779,0.5,Milenial_Senior,3,4,3
395,32,1,2,127.28778624233688,141.13568679657362,4.474042392438644,motor,Jakarta,5,12.6,127.28778624233688,141.13568679657362,268.4234730389105,2.0,Milenial_Muda,1,1,2
396,45,1,3,149.0032302377095,216.2937667914479,1.3285774519179587,motor,Surabaya,15,15.1,149.0032302377095,216.2937667914479,365.2969970291574,3.0,Milenial_Senior,1,4,3
397,51,6,1,92.16278874740256,215.3216771092772,5.660130001625243,transportasi_umum,Medan,7,15.49,15.36046479123376,35.886946184879534,307.4844658566798,0.16666666666666666,Gen_X,3,3,0
398,19,6,9,73.36020738688272,219.29905101242784,6.239852664791609,motor,Surabaya,5,18.45,12.22670123114712,36.54984183540464,292.65925839931054,1.5,Gen_Z,1,4,1
399,49,3,8,222.2692344791467,241.7036232476605,2.821839767704391,mobil,Bandung,5,23.28,74.08974482638223,80.56787441588683,463.9728577268072,2.6666666666666665,Milenial_Senior,0,0,3
400,40,5,2,58.79650630535316,200.464844683396,4.688357051341795,sepeda,Bandung,7,13.41,11.759301261070632,40.0929689366792,259.26135098874914,0.4,Milenial_Senior,2,0,3
401,39,1,13,266.4309504210783,221.20448358722496,5.075723830017901,motor,Makassar,7,24.87,266.4309504210783,221.20448358722496,487.63543400830326,13.0,Milenial_Senior,1,2,3
402,42,2,9,186.2575699690871,196.39785417369063,6.169145255899136,mobil,Bandung,3,21.85,93.12878498454354,98.19892708684532,382.65542414277775,4.5,Milenial_Senior,0,0,3
403,39,4,7,183.9986537758378,291.8986786343551,5.007606152246375,motor,Surabaya,20,23.39,45.99966344395945,72.97466965858878,475.8973324101929,1.75,Milenial_Senior,1,4,3
404,39,1,9,178.7734333747215,314.58736249740014,1.7473612920768318,motor,Bandung,7,18.49,178.7734333747215,314.58736249740014,493.3607958721216,9.0,Milenial_Senior,1,0,3
405,59,1,6,137.3657155999518,104.87909740959724,3.9401244610750217,transportasi_umum,Jakarta,3,14.78,137.3657155999518,104.87909740959724,242.24481300954903,6.0,Gen_X,3,1,0
406,23,3,6,169.60422648504343,179.57984463181973,5.449251570778039,motor,Bandung,15,19.91,56.534742161681145,59.859948210606575,349.18407111686315,2.0,Gen_Z,1,0,1
407,32,5,11,140.55516561077624,202.6179593232566,6.683056684079518,sepeda,Medan,3,22.11,28.11103312215525,40.52359186465132,343.17312493403284,2.2,Milenial_Muda,2,3,2
408,60,4,4,177.653663822024,178.64682303885434,3.7647267812115066,mobil,Jakarta,15,17.2,44.413415955506,44.661705759713584,356.3004868608783,1.0,Gen_X,0,1,0
409,54,6,10,148.3156736545642,343.4338073064698,9.37529974910004,motor,Makassar,20,23.71,24.719278942427366,57.238967884411636,491.749480961034,1.6666666666666667,Gen_X,1,2,0
410,50,6,10,102.48259084491326,217.9164222471788,1.2110538623260707,motor,Medan,10,19.44,17.080431807485542,36.31940370786313,320.39901309209205,1.6666666666666667,Milenial_Senior,1,3,3
411,25,2,13,106.4713691869122,135.5702538359725,3.872599649884198,motor,Surabaya,10,15.17,53.2356845934561,67.78512691798625,242.0416230228847,6.5,Gen_Z,1,4,1
412,61,4,13,153.1844196825808,247.71538716485367,4.833932793014454,motor,Surabaya,5,17.71,38.2961049206452,61.92884679121342,400.89980684743443,3.25,Gen_X,1,4,0
413,61,6,2,153.1844196825808,202.88507131757015,4.598501672894272,motor,Surabaya,15,23.5,25.530736613763466,33.81417855292836,356.06949100015095,0.3333333333333333,Gen_X,1,4,0
414,22,2,7,153.1844196825808,224.33543356427373,2.5357153403703347,motor,Medan,7,15.69,76.5922098412904,112.16771678213686,377.5198532468545,3.5,Gen_Z,1,3,1
415,56,5,5,54.394841945756994,344.63009270393525,5.895723495503588,mobil,Medan,10,14.26,10.8789683891514,68.92601854078706,399.0249346496922,1.0,Gen_X,0,3,0
416,21,2,11,169.84193329244027,228.06281406038477,5.7421881026278445,transportasi_umum,Medan,15,19.4,84.92096664622014,114.03140703019238,397.90474735282504,5.5,Gen_Z,3,3,1
417,23,6,6,225.72587812947907,175.7070780900803,5.095922891963093,mobil,Jakarta,20,27.17,37.620979688246514,29.284513015013385,401.4329562195594,1.0,Gen_Z,0,1,1
418,62,3,2,188.65415945887636,43.57788589519191,5.663687726517031,transportasi_umum,Jakarta,10,18.13,62.88471981962545,14.52596196506397,232.23204535406828,0.6666666666666666,Gen_X,3,1,0
419,49,3,5,119.8338217389144,186.76807854851904,4.152447177103938,motor,Surabaya,5,15.31,39.9446072463048,62.25602618283968,306.6019002874334,1.6666666666666667,Milenial_Senior,1,4,3
420,47,3,10,70.65941422024554,304.4775933861751,1.7652740997828644,motor,Bandung,20,15.54,23.55313807341518,101.49253112872503,375.13700760642064,3.3333333333333335,Milenial_Senior,1,0,3
421,64,6,4,143.28659483212448,192.70647043550505,3.5667202598955106,mobil,Surabaya,7,19.34,23.881099138687414,32.11774507258418,335.9930652676295,0.6666666666666666,Gen_X,0,4,0
422,52,3,9,153.1844196825808,20.796008118439744,5.314109162818882,mobil,Makassar,15,14.87,51.06147322752693,6.932002706146581,173.98042780102054,3.0,Gen_X,0,2,0
423,57,4,6,101.5400194843117,160.13100862460428,5.325488829692792,motor,Jakarta,7,14.9,25.385004871077925,40.03275215615107,261.67102810891595,1.5,Gen_X,1,1,0
424,33,5,2,177.55186511212688,279.41508311302334,5.082758105171696,transportasi_umum,Medan,5,21.2,35.51037302242538,55.88301662260467,456.9669482251502,0.4,Milenial_Muda,3,3,2
425,30,2,1,242.33132504152368,243.6653739649612,6.097416535970063,transportasi_umum,Jakarta,5,22.09,121.16566252076184,121.8326869824806,485.99669900648485,0.5,Milenial_Muda,3,1,2
426,59,2,5,161.1141358729142,132.80952827914115,3.837707909099967,mobil,Medan,7,16.21,80.5570679364571,66.40476413957057,293.9236641520554,2.5,Gen_X,0,3,0
427,47,6,9,158.0238103499423,154.77721788807344,5.053362114221072,motor,Makassar,10,22.8,26.337301724990382,25.796202981345573,312.80102823801576,1.5,Milenial_Senior,1,2,3
428,36,3,6,103.13859755830887,167.14330727180666,6.144185556809843,transportasi_umum,Makassar,5,16.29,34.37953251943629,55.71443575726889,270.28190483011554,2.0,Milenial_Senior,3,2,3
429,34,3,10,219.8707351530186,146.9828982509656,4.830220362995293,mobil,Jakarta,7,23.82,73.2902450510062,48.99429941698853,366.8536334039842,3.3333333333333335,Milenial_Muda,0,1,2
430,36,1,12,146.24279165949915,37.62609058083342,2.5133521431878023,transportasi_umum,Medan,5,16.28,146.24279165949915,37.62609058083342,183.86888224033257,12.0,Milenial_Senior,3,3,3
431,45,5,7,121.05183724029146,261.08728804958844,3.0770232606889247,transportasi_umum,Makassar,10,18.27,24.210367448058292,52.21745760991769,382.13912528987987,1.4,Milenial_Senior,3,2,3
432,43,4,5,153.1844196825808,202.88507131757015,6.661704648558733,transportasi_umum,Surabaya,7,17.74,38.2961049206452,50.72126782939254,356.06949100015095,1.25,Milenial_Senior,3,4,3
433,54,2,10,173.59806666233044,78.52408448282078,7.784944325885146,mobil,Surabaya,3,15.8,86.79903333116522,39.26204224141039,252.12215114515124,5.0,Gen_X,0,4,0
434,43,1,6,156.96077043224514,299.50823460690515,7.350566215648098,motor,Medan,3,15.57,156.96077043224514,299.50823460690515,456.46900503915026,6.0,Milenial_Senior,1,3,3
435,40,1,5,210.3076697835296,191.75814388822275,5.46431189948407,mobil,Jakarta,3,16.18,210.3076697835296,191.75814388822275,402.0658136717524,5.0,Milenial_Senior,0,1,3
436,26,6,11,169.19857762734313,298.01058785343,2.5937347959666144,mobil,Makassar,7,24.94,28.199762937890522,49.66843130890501,467.20916548077315,1.8333333333333333,Milenial_Muda,0,2,2
437,29,2,9,135.80290945587325,203.03603490323567,4.987296886454263,transportasi_umum,Jakarta,3,15.64,67.90145472793662,101.51801745161784,338.83894435910895,4.5,Milenial_Muda,3,1,2
438,18,6,6,170.0596108163445,210.8435673726904,8.124510263900843,motor,Surabaya,3,21.07,28.34326846939075,35.14059456211506,380.90317818903486,1.0,Gen_Z,1,4,1
439,18,4,11,174.98185505629786,229.794771758577,6.236976760912951,motor,Makassar,15,22.09,43.745463764074465,57.44869293964425,404.7766268148749,2.75,Gen_Z,1,2,1
440,64,1,8,85.1812040368079,136.79469398917774,4.585044954632255,transportasi_umum,Jakarta,15,9.78,85.1812040368079,136.79469398917774,221.97589802598566,8.0,Gen_X,3,1,0
441,51,1,2,207.47098641318576,295.57393154624174,6.257250465682433,transportasi_umum,Bandung,7,18.84,207.47098641318576,295.57393154624174,503.0449179594275,2.0,Gen_X,3,0,0
442,49,5,12,134.95479903193203,110.28954895401722,2.46120958676879,transportasi_umum,Medan,20,20.53,26.990959806386407,22.057909790803443,245.24434798594925,2.4,Milenial_Senior,3,3,3
443,42,4,13,136.2338388247285,167.83466043866633,3.608657244303596,transportasi_umum,Medan,3,18.71,34.05845970618213,41.95866510966658,304.06849926339487,3.25,Milenial_Senior,3,3,3
444,57,1,9,187.5687993537973,241.9411742114535,2.8316172179553503,mobil,Bandung,7,18.49,187.5687993537973,241.9411742114535,429.5099735652508,9.0,Gen_X,0,0,0
445,62,4,5,187.35826121297907,159.2643807611629,5.9391436366968655,mobil,Surabaya,7,20.74,46.83956530324477,39.816095190290724,346.62264197414197,1.25,Gen_X,0,4,0
446,18,2,7,114.95841605669573,202.88507131757015,6.428206999440185,transportasi_umum,Makassar,7,12.98,57.47920802834786,101.44253565878508,317.84348737426586,3.5,Gen_Z,3,2,1
447,33,3,10,190.1450809072843,310.06929385471653,4.692347945603267,mobil,Medan,5,22.3,63.38169363576143,103.35643128490551,500.21437476200083,3.3333333333333335,Milenial_Muda,0,3,2
448,56,1,13,153.1844196825808,281.0036800843069,3.254140646520868,mobil,Bandung,7,14.17,153.1844196825808,281.0036800843069,434.1880997668877,13.0,Gen_X,0,0,0
449,22,5,1,240.9786523349328,45.11077490571029,4.960501812930746,motor,Bandung,5,24.05,48.19573046698656,9.022154981142057,286.0894272406431,0.2,Gen_Z,1,0,1
450,39,2,10,108.5903009367118,210.06775756954855,4.026840218652385,mobil,Surabaya,10,14.04,54.2951504683559,105.03387878477427,318.6580585062603,5.0,Milenial_Senior,0,4,3
451,46,4,5,161.97387308529483,282.2946088557114,3.4076585906125105,transportasi_umum,Surabaya,3,18.18,40.49346827132371,70.57365221392784,444.2684819410062,1.25,Milenial_Senior,3,4,3
452,20,6,12,110.89911815461964,94.66009225423544,5.677987370618493,motor,Jakarta,3,18.65,18.483186359103275,15.776682042372572,205.55921040885508,2.0,Gen_Z,1,1,1
453,29,2,10,261.1347814567538,202.88507131757015,3.4840155549626526,motor,Medan,3,24.95,130.5673907283769,101.44253565878508,464.0198527743239,5.0,Milenial_Muda,1,3,2
